customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
sdv-id-alCEfO,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),83.97,2302.138,No
sdv-id-rEQVPg,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.71,1205.525,No
sdv-id-OQlzXy,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.77,2631.051,No
sdv-id-cloPXf,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,108.05,5102.162,Yes
sdv-id-oBuPLM,Male,1,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.74,7975.996,Yes
sdv-id-ANeiGp,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,114.45,3956.458,Yes
sdv-id-HLHPBy,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.19,18.8,No
sdv-id-TZBMTE,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.89,83.105,No
sdv-id-JyBePL,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,107.68,4162.95,No
sdv-id-wpkBWD,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.99,7174.487,Yes
sdv-id-NFfQoT,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.19,3480.956,No
sdv-id-dnKUdE,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.38,1712.601,No
sdv-id-QhTTDj,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,89.65,4702.38,No
sdv-id-JJMpTj,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),19.53,83.326,Yes
sdv-id-kEXoUa,Female,0,No,No,14,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.99,959.0,Yes
sdv-id-uaoOvB,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.79,900.62,No
sdv-id-EGJnUX,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,6793.887,No
sdv-id-nkxOUi,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.78,272.613,Yes
sdv-id-IERzkC,Male,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),51.21,1701.511,No
sdv-id-MZGrUu,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),101.02,7680.35,No
sdv-id-BzIgil,Male,0,No,Yes,22,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,39.16,2244.127,No
sdv-id-LEYjDi,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,386.599,No
sdv-id-zEUKBI,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.86,18.8,No
sdv-id-KPALxV,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),112.62,5150.284,No
sdv-id-InwATH,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.32,18.8,No
sdv-id-BWwqxn,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.87,1023.671,No
sdv-id-aEkYaX,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.11,2779.888,Yes
sdv-id-JXuIRG,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.94,6618.542,Yes
sdv-id-qqorbM,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.21,389.183,No
sdv-id-CzyKXK,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,18.8,Yes
sdv-id-rSPDet,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.91,2591.825,No
sdv-id-prHCdQ,Male,0,No,No,72,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),32.67,5949.768,No
sdv-id-kIotfO,Male,0,No,No,71,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),44.42,2088.035,No
sdv-id-aiQAAc,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.23,86.549,No
sdv-id-CAtWlY,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.01,2974.806,No
sdv-id-ZnflJz,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.58,501.294,No
sdv-id-mQoghf,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.5,18.8,No
sdv-id-fwAYVV,Male,0,No,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,74.5,3821.637,Yes
sdv-id-VQzJcM,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,102.74,6192.195,No
sdv-id-GAVUXQ,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,82.27,5099.986,No
sdv-id-sPYLAJ,Male,0,No,No,27,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.46,90.723,No
sdv-id-ClJMyF,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.08,2468.337,Yes
sdv-id-WcFEru,Female,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.1,181.418,No
sdv-id-sJaiXT,Male,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,48.46,205.32,No
sdv-id-ourbcG,Female,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),57.03,5472.948,No
sdv-id-jXeOnt,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,49.26,3279.097,No
sdv-id-nBMwTb,Female,0,No,Yes,12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,67.49,2041.39,No
sdv-id-pCSAly,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.15,720.002,Yes
sdv-id-EiiYVH,Male,0,No,Yes,39,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.1,1406.109,No
sdv-id-UFzJse,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),72.0,5342.756,No
sdv-id-MOGsUx,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.78,1656.857,No
sdv-id-vIoeho,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.62,1524.344,No
sdv-id-HnYVit,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,72.42,3984.25,No
sdv-id-aQVxeO,Female,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),93.57,1576.392,No
sdv-id-FutCHt,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.98,6532.437,No
sdv-id-UtQFOS,Male,0,No,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,42.59,1025.033,No
sdv-id-IGjywU,Male,0,No,No,1,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,29.63,18.8,No
sdv-id-tQpxPP,Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.97,154.712,Yes
sdv-id-JOAPET,Male,0,No,Yes,14,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,35.8,265.976,No
sdv-id-RUgShq,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),75.73,6809.9,No
sdv-id-gSbdgj,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.8,1389.595,No
sdv-id-UVecyk,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.05,597.324,No
sdv-id-lVoMJM,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.2,2121.5,No
sdv-id-CYeUfC,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.06,6869.742,Yes
sdv-id-KehgVK,Male,1,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,71.33,879.075,No
sdv-id-LaPtWk,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.07,330.472,No
sdv-id-JORVuj,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),51.96,1776.935,No
sdv-id-xhetoP,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,18.8,No
sdv-id-WNFYqQ,Male,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.78,387.447,No
sdv-id-fmTYhG,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.46,262.241,Yes
sdv-id-JlSzvR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.44,4752.997,No
sdv-id-iNkYQV,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),95.81,5515.4,No
sdv-id-CohtQe,Male,0,No,No,2,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.0,18.8,Yes
sdv-id-sAafRd,Male,0,No,No,10,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,47.07,65.267,No
sdv-id-epvnrC,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.58,1425.726,No
sdv-id-CsXLza,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.4,18.8,No
sdv-id-QRfAoN,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.69,1015.505,Yes
sdv-id-ldDCWb,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.23,2287.17,No
sdv-id-EqYaLO,Male,1,No,No,5,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.65,18.8,Yes
sdv-id-CeQgNt,Female,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.62,53.229,Yes
sdv-id-CpUIxF,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.1,550.508,No
sdv-id-UqgLHZ,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),73.79,6996.69,No
sdv-id-TbuUhC,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.11,1003.904,No
sdv-id-fIobvi,Male,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.71,881.994,No
sdv-id-dzooqH,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.79,1259.899,Yes
sdv-id-IfnIOB,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.68,26.621,No
sdv-id-KSCuPI,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.11,107.506,Yes
sdv-id-OQbuoU,Female,0,No,No,26,Yes,No,No,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,27.26,239.67,No
sdv-id-CACgUY,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.48,503.177,No
sdv-id-QAKRXc,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.79,1973.087,No
sdv-id-XvxBqX,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),43.58,732.547,No
sdv-id-mKFcVc,Female,0,No,No,49,No,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,36.51,567.278,Yes
sdv-id-QxwkIV,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,101.84,7700.736,Yes
sdv-id-vFOSEs,Male,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.42,6691.589,Yes
sdv-id-bgqqlB,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.89,179.549,Yes
sdv-id-WkjpNT,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.27,270.173,No
sdv-id-ktjZqZ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),77.2,4290.656,No
sdv-id-rCygfS,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.81,470.451,No
sdv-id-rRuztu,Female,0,No,Yes,52,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,71.18,1322.787,Yes
sdv-id-TZyKVO,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.16,4990.47,No
sdv-id-BWvKsc,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,552.446,No
sdv-id-sKdWii,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,99.43,3400.272,No
sdv-id-RdoOLk,Female,0,No,No,58,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),33.74,2773.787,No
sdv-id-sIkZSg,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),85.34,3741.053,Yes
sdv-id-GhFkar,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.32,107.41,No
sdv-id-gSQjRi,Female,1,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),53.58,851.851,No
sdv-id-dUeODk,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,106.72,1672.978,No
sdv-id-YvhXSZ,Male,0,No,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),67.88,2495.096,No
sdv-id-rBcrRM,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.55,5464.221,No
sdv-id-KGTZZs,Male,0,No,No,3,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,18.8,Yes
sdv-id-zZVPgw,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),45.8,2331.947,No
sdv-id-vjFwhh,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),75.56,6335.278,No
sdv-id-rdnFLV,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.56,1736.865,Yes
sdv-id-yHpvBO,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.06,29.573,No
sdv-id-rwlaEh,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.1,1509.218,No
sdv-id-MnUJHZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.06,18.8,Yes
sdv-id-vcEFWq,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,55.37,2879.412,Yes
sdv-id-qLicJl,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),72.08,887.609,No
sdv-id-VPOarQ,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.33,18.8,No
sdv-id-aBWqxw,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.66,18.8,No
sdv-id-JajPKw,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.84,981.255,No
sdv-id-TQVcLl,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.14,179.646,No
sdv-id-lkRnhb,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.82,4726.846,No
sdv-id-ycTpcG,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.88,855.091,No
sdv-id-JkkwSM,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.32,6366.542,No
sdv-id-uMFuul,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.96,230.08,Yes
sdv-id-JzAMRJ,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.42,25.611,Yes
sdv-id-IcsyZf,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),59.64,2228.57,No
sdv-id-fDydWw,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.58,408.938,No
sdv-id-ksRZHh,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.53,217.552,No
sdv-id-nWFrwJ,Female,0,No,No,24,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.07,247.054,No
sdv-id-CIgGat,Male,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.09,5766.408,No
sdv-id-sHUrNn,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.03,8014.451,No
sdv-id-ffdmeK,Male,1,No,No,1,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.09,18.8,Yes
sdv-id-YrAZfR,Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,115.9,6752.153,No
sdv-id-SdBPtM,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.43,921.679,No
sdv-id-iTqwvH,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.51,352.294,No
sdv-id-tBbEmX,Female,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,20.79,93.651,No
sdv-id-aCctqe,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.49,871.649,No
sdv-id-BaxVUt,Male,0,No,Yes,42,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.2,2864.923,No
sdv-id-NsjqOf,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72.79,8363.671,No
sdv-id-utnDIp,Female,1,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),79.56,3029.521,Yes
sdv-id-SoHPHo,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.2,4574.882,No
sdv-id-LbtOXB,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),75.13,1256.189,No
