customerID,gender,SeniorCitizen,Partner,Dependents,Antiguedad,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Prediccion_Modelo,Crush Rate
sdv-id-fyXpIr,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.87,6245.984,0,0.2966530076054265
sdv-id-YTzysP,Male,1,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.5,830.015,0,0.4370994440390223
sdv-id-buxUvC,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.97,5841.507,0,0.36395746891900593
sdv-id-knENFh,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.37,24.898,0,0.20550790437953775
sdv-id-chMPpy,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.72,1101.448,0,0.44237325790742804
sdv-id-PSPDQX,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.4,1159.585,0,0.4417898486041871
sdv-id-cmmmBI,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.94,128.878,1,0.5645997130576387
sdv-id-heeHhx,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.56,767.22,1,0.6915999005516335
sdv-id-VKIhzf,Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),102.87,919.503,1,0.5878416542441441
sdv-id-aVvRDn,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.16,18.8,1,0.5939032669484691
sdv-id-lQbejb,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,1864.792,0,0.20294664646245889
sdv-id-bxeVxk,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.0,192.788,1,0.6361071543979943
sdv-id-DgqEFs,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.73,1396.2,1,0.5657703977355766
sdv-id-lTpKgB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,25.98,129.225,1,0.6118734766761187
sdv-id-QaatQJ,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.13,4815.456,0,0.4220248164611989
sdv-id-alCEfO,Female,0,Yes,Yes,43,No,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),46.26,809.02,0,0.36659821201175513
sdv-id-rEQVPg,Male,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.8,1646.942,1,0.6457807737540575
sdv-id-OQlzXy,Male,0,No,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,36.64,1108.356,0,0.39916036104093167
sdv-id-cloPXf,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.36,6925.572,0,0.4644633240124682
sdv-id-oBuPLM,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.57,1028.596,1,0.6853201008225432
sdv-id-ANeiGp,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,106.62,595.903,1,0.6384779102784436
sdv-id-HLHPBy,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.71,169.424,0,0.4529039692129185
sdv-id-TZBMTE,Female,0,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),31.72,1079.685,0,0.46725111006207243
sdv-id-JyBePL,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.15,7400.959,0,0.4728068350415461
sdv-id-wpkBWD,Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,135.338,1,0.6940459816553669
sdv-id-NFfQoT,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.18,1737.186,1,0.5274341052073028
sdv-id-dnKUdE,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,504.619,0,0.21269119901755823
sdv-id-QhTTDj,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.48,4130.822,0,0.396541863642894
sdv-id-JJMpTj,Female,1,No,No,52,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.21,1388.909,0,0.47968274500333746
sdv-id-kEXoUa,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),21.3,247.86,1,0.6233663804151456
sdv-id-uaoOvB,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.84,847.966,0,0.2013253528853605
sdv-id-EGJnUX,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.48,390.793,0,0.33387097292500933
sdv-id-nkxOUi,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.21,703.134,1,0.617098278848485
sdv-id-IERzkC,Male,1,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,107.12,6037.325,1,0.5038257309891983
sdv-id-MZGrUu,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.46,2175.064,1,0.5310173060251379
sdv-id-BzIgil,Male,0,No,No,36,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,35.6,2178.582,1,0.5168890434842768
sdv-id-LEYjDi,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,1306.964,0,0.4896195226907358
sdv-id-zEUKBI,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.33,405.735,0,0.4911177066867689
sdv-id-KPALxV,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.27,144.517,0,0.2372973670004793
sdv-id-InwATH,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.65,1284.788,0,0.31179756329418784
sdv-id-BWwqxn,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.88,1067.28,1,0.7115513242697754
sdv-id-aEkYaX,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.31,4660.867,1,0.6789229629974274
sdv-id-JXuIRG,Male,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.25,6985.082,0,0.49561873747821156
sdv-id-qqorbM,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,1319.261,1,0.5293965803251529
sdv-id-CzyKXK,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.66,359.419,0,0.3776959737121081
sdv-id-rSPDet,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.67,1467.372,1,0.5174789824722251
sdv-id-prHCdQ,Male,1,No,Yes,29,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,28.42,2886.757,1,0.5149890447277121
sdv-id-kIotfO,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.65,1101.318,1,0.6844189459870427
sdv-id-aiQAAc,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.48,783.743,0,0.21342032485464887
sdv-id-CAtWlY,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),48.58,2040.277,0,0.44134283276488623
sdv-id-ZnflJz,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.72,698.175,0,0.38543267086805066
sdv-id-mQoghf,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.46,5647.322,0,0.4139847620484461
sdv-id-fwAYVV,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,133.634,1,0.672663049124893
sdv-id-VQzJcM,Male,1,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.32,6451.554,0,0.4387556677650306
sdv-id-GAVUXQ,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.89,459.036,1,0.665324598765382
sdv-id-sPYLAJ,Male,0,No,Yes,62,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),91.29,2587.27,0,0.3196103741093779
sdv-id-ClJMyF,Male,1,Yes,Yes,8,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.18,1273.608,1,0.6162146106165545
sdv-id-WcFEru,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.01,1337.974,0,0.3351895639835185
sdv-id-sJaiXT,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.97,1463.437,1,0.5130159460445038
sdv-id-ourbcG,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.06,6685.976,0,0.2975859211923709
sdv-id-jXeOnt,Male,0,No,Yes,20,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),37.39,2652.896,1,0.5480236864048582
sdv-id-nBMwTb,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.89,723.881,1,0.6023712972684856
sdv-id-pCSAly,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.58,4660.872,1,0.6690127717812171
sdv-id-EiiYVH,Male,1,No,Yes,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.24,910.847,1,0.5572414733029597
sdv-id-UFzJse,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,71.648,1,0.7000893724810551
sdv-id-MOGsUx,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.83,286.646,0,0.21242154555862056
sdv-id-vIoeho,Male,0,No,No,22,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,117.542,0,0.4489608109813931
sdv-id-HnYVit,Male,0,Yes,Yes,30,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,72.7,4638.873,1,0.536503566704633
sdv-id-aQVxeO,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.76,2615.968,1,0.5034136511658177
sdv-id-FutCHt,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),101.2,7158.234,0,0.3197367814962199
sdv-id-UtQFOS,Male,0,Yes,Yes,5,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),47.84,211.419,1,0.6098199558108643
sdv-id-IGjywU,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.61,112.42,1,0.5297562839631323
sdv-id-tQpxPP,Male,1,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.52,2529.159,1,0.7069248876026979
sdv-id-JOAPET,Male,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.11,880.902,1,0.6807616629428287
sdv-id-RUgShq,Male,1,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.4,7341.187,0,0.45545548930829216
sdv-id-gSbdgj,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,99.95,1471.907,1,0.583167122917858
sdv-id-UVecyk,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,960.806,0,0.48744666912373796
sdv-id-lVoMJM,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.55,6028.984,0,0.40225547184707977
sdv-id-CYeUfC,Male,1,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,83.11,1475.469,1,0.6538568778328354
sdv-id-KehgVK,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.86,1702.308,1,0.6901250838271389
sdv-id-LaPtWk,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.08,312.387,1,0.7308785569851141
sdv-id-JORVuj,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.73,1736.839,1,0.6098273613462721
sdv-id-xhetoP,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.62,82.953,0,0.49461203673134885
sdv-id-WNFYqQ,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.04,4526.059,0,0.32268447843014947
sdv-id-fmTYhG,Female,1,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.14,240.571,1,0.5103046135409657
sdv-id-JlSzvR,Male,1,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.28,8128.083,0,0.2896786031369651
sdv-id-iNkYQV,Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,42.79,18.8,1,0.67063769822382
sdv-id-CohtQe,Female,1,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.67,2979.101,1,0.6133350101032526
sdv-id-sAafRd,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),70.64,1250.019,1,0.5798090154439836
sdv-id-epvnrC,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.26,7551.252,0,0.3991396804480096
sdv-id-CsXLza,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.28,18.8,1,0.5815535554511749
sdv-id-QRfAoN,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.83,514.622,1,0.7415403753315474
sdv-id-ldDCWb,Male,1,No,Yes,26,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),43.09,482.736,1,0.5073300567328779
sdv-id-EqYaLO,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,61.76,290.012,1,0.7162264727876412
sdv-id-CeQgNt,Female,1,Yes,No,47,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.28,1569.082,0,0.4963815546601507
sdv-id-CpUIxF,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,63.073,1,0.5012985620055017
sdv-id-UqgLHZ,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.62,6716.482,0,0.3056107215996005
sdv-id-TbuUhC,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.51,602.479,0,0.3101719256591003
sdv-id-fIobvi,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.16,213.651,0,0.33840718200623904
sdv-id-dzooqH,Female,1,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,51.35,1381.345,1,0.5751557270409082
sdv-id-IfnIOB,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,18.8,1,0.563043233952907
sdv-id-KSCuPI,Male,1,Yes,No,34,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,29.26,570.947,1,0.5202125860392818
sdv-id-OQbuoU,Female,1,Yes,Yes,71,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.27,2964.028,0,0.3500551166644102
sdv-id-CACgUY,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.72,770.241,0,0.21345726302245455
sdv-id-QAKRXc,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.96,1815.713,0,0.3574516207847746
sdv-id-XvxBqX,Female,0,No,No,22,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,50.79,3164.411,1,0.576902654136269
sdv-id-mKFcVc,Male,0,No,No,2,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.72,626.849,1,0.7190853218973091
sdv-id-QxwkIV,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),77.09,6957.808,0,0.37225687604726515
sdv-id-vFOSEs,Male,1,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.89,1339.058,1,0.6134597911771783
sdv-id-bgqqlB,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.07,1864.191,1,0.5900927121525527
sdv-id-WkjpNT,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.44,209.657,1,0.5065672469396844
sdv-id-ktjZqZ,Male,0,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.39,713.079,1,0.6562280354491273
sdv-id-rCygfS,Female,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),31.06,175.936,1,0.6632252874660394
sdv-id-rRuztu,Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.69,135.251,1,0.7258806046350926
sdv-id-TZyKVO,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),54.77,4530.91,1,0.5895215396848711
sdv-id-BWvKsc,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,722.73,0,0.4115571233661512
sdv-id-sKdWii,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,47.27,174.068,0,0.43115292956245305
sdv-id-RdoOLk,Female,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.79,407.01,0,0.4967662782553518
sdv-id-sIkZSg,Male,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.82,598.706,1,0.5693004381468209
sdv-id-GhFkar,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.96,18.8,1,0.6066190052762482
sdv-id-gSQjRi,Male,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.78,94.967,1,0.6881944831379975
sdv-id-dUeODk,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,88.2,6861.689,0,0.32101928015461945
sdv-id-YvhXSZ,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.07,350.633,0,0.39745318646016276
